employee_id;directorate_id;position_id;grade_id;company_id;area_id;tiki;pauli;faxtor;mbti;disc_word;rank;tv_name;tgv_name;years_of_service_months
EMP100250;1;1;3;4;2;1;33;50;ENFP;Dominant-Influencer;14;;;56
EMP100251;3;3;2;1;3;7;64;20;ISTP;Steadiness-Conscientious;14;Self-Assurance;Leadership & Influence;25
EMP100252;3;6;1;2;2;5;35;34;ENFJ;Steadiness-Dominant;14;Command;Leadership & Influence;65
EMP100253;2;2;2;2;2;2;48;93;INTP;Influencer-Conscientious;14;Activator;Leadership & Influence;83
EMP100254;3;1;1;1;4;9;99;39;ESTJ;Influencer-Dominant;14;Empathy;Social Orientation & Collaboration;55
EMP100255;2;2;2;3;3;1;96;52;INFP;Steadiness-Dominant;14;Responsibility;Conscientiousness & Reliability;49
EMP100256;1;2;2;3;4;3;59;25;ISFJ;Conscientious-Dominant;14;Intellection;Cognitive Complexity & Problem-Solving;54
EMP100257;2;3;3;2;1;9;54;95;;Steadiness-Conscientious;14;Consistency;Conscientiousness & Reliability;85
EMP100258;1;4;1;1;3;5;74;63;INFJ;Dominant-Steadiness;14;Includer;Social Orientation & Collaboration;4
EMP100259;3;6;3;2;1;2;97;22;INFP;Conscientious-Influencer;14;Learner;Cognitive Complexity & Problem-Solving;52
EMP100260;2;2;2;4;4;1;42;80;ESTP;Influencer-Dominant;14;Command;Leadership & Influence;88
EMP100261;3;1;1;1;1;6;43;53;INFP;Influencer-Steadiness;14;Deliberative;Conscientiousness & Reliability;42
EMP100262;1;4;2;1;2;4;94;31;ISFJ;Dominant-Steadiness;14;Positivity;Social Orientation & Collaboration;55
EMP100263;1;1;2;2;4;1;73;79;ESFJ;Dominant-Steadiness;14;Belief;Cultural & Values Urgency;70
EMP100264;3;1;2;2;1;3;38;97;ESTP;Steadiness-Dominant;14;Significance;Motivation & Drive;95
EMP100265;3;3;1;4;1;7;77;55;ENTP;Influencer-Steadiness;14;Belief;Cultural & Values Urgency;47
EMP100266;1;6;3;2;1;3;26;39;ISFP;Steadiness-Influencer;14;Developer;Leadership & Influence;49
EMP100267;1;4;2;4;1;7;69;62;ENFP;Conscientious-Dominant;14;Competition;Motivation & Drive;61
EMP100268;1;5;1;1;3;6;98;67;ENTP;Dominant-Conscientious;14;Strategic;Cognitive Complexity & Problem-Solving;73
EMP100269;2;1;2;2;1;6;26;20;ISFP;Conscientious-Steadiness;14;Focus;Motivation & Drive;81
EMP100270;1;5;2;2;1;1;98;22;ISTP;Dominant-Steadiness;14;Relator;Social Orientation & Collaboration;53
EMP100271;1;4;2;2;3;1;55;36;ISFJ;Influencer-Conscientious;14;Achiever;Motivation & Drive;102
EMP100272;1;6;3;1;1;5;71;22;INFJ;Conscientious-Steadiness;14;Context;Cognitive Complexity & Problem-Solving;60
EMP100273;2;1;2;4;1;2;22;35;ESFJ;Influencer-Conscientious;14;Connectedness;Cognitive Complexity & Problem-Solving;48
EMP100274;3;6;2;2;1;10;98;46;ENFJ;Dominant-Steadiness;14;Self-Assurance;Leadership & Influence;34
EMP100275;1;5;2;1;3;3;95;38;ESFJ;Conscientious-Influencer;14;Intellection;Cognitive Complexity & Problem-Solving;58
EMP100276;1;2;1;3;2;4;67;59;ENFJ;Steadiness-Influencer;14;Connectedness;Cognitive Complexity & Problem-Solving;47
EMP100277;3;1;1;3;2;1;49;62;ESFP;Conscientious-Dominant;14;Context;Cognitive Complexity & Problem-Solving;31
EMP100278;3;2;1;2;3;6;84;46;ISTJ;Conscientious-Dominant;14;Competition;Motivation & Drive;57
EMP100279;1;1;1;2;2;3;73;36;ENTJ;Steadiness-Influencer;14;;;73
EMP100280;3;4;3;3;2;2;26;63;ESFJ;Dominant-Conscientious;14;Achiever;Motivation & Drive;72
EMP100281;3;5;2;3;3;6;43;40;ESTJ;Conscientious-Dominant;14;Includer;Social Orientation & Collaboration;29
EMP100282;2;4;3;4;4;8;91;61;INTJ;Steadiness-Conscientious;14;Arranger;Leadership & Influence;35
EMP100283;1;5;1;3;3;9;32;47;ESFP;Conscientious-Steadiness;14;Learner;Cognitive Complexity & Problem-Solving;39
EMP100284;3;1;2;3;2;2;46;48;ISFJ;Influencer-Conscientious;14;Learner;Cognitive Complexity & Problem-Solving;27
EMP100285;3;4;2;3;2;8;29;87;INFP;Conscientious-Influencer;14;Activator;Leadership & Influence;15
EMP100286;3;3;3;4;1;6;96;60;;Influencer-Steadiness;14;Self-Assurance;Leadership & Influence;24
EMP100287;3;2;1;1;4;6;90;68;ESTJ;Dominant-Influencer;14;Arranger;Leadership & Influence;18
EMP100288;2;5;2;4;2;6;29;70;ISTP;Influencer-Dominant;14;;;54
EMP100289;1;1;2;4;1;9;97;26;ISTP;Steadiness-Influencer;14;Positivity;Social Orientation & Collaboration;6
EMP100290;2;1;2;4;4;2;78;60;;Dominant-Influencer;14;Ideation;Creativity & Innovation Orientation;19
EMP100291;1;1;1;3;2;6;39;31;ISTP;Conscientious-Dominant;14;Input;Cognitive Complexity & Problem-Solving;20
EMP100292;3;4;2;4;4;3;83;36;ENFJ;Conscientious-Steadiness;14;;;2
EMP100293;3;5;2;2;1;7;81;66;INFJ;Dominant-Influencer;14;Analytical;Cognitive Complexity & Problem-Solving;88
EMP100294;1;5;3;2;2;5;92;78;INFJ;Conscientious-Influencer;14;Focus;Motivation & Drive;65
EMP100295;3;5;1;3;3;10;84;73;INTP;Conscientious-Steadiness;14;Learner;Cognitive Complexity & Problem-Solving;33
EMP100296;3;3;2;1;3;4;92;54;ISFP;Influencer-Dominant;14;Focus;Motivation & Drive;49
EMP100297;2;6;3;1;2;8;27;65;INFP;Dominant-Steadiness;14;Adaptability;Adaptability & Stress Tolerance;65
EMP100298;3;5;2;3;2;5;99;62;ESFP;Steadiness-Conscientious;14;Strategic;Cognitive Complexity & Problem-Solving;65
EMP100299;3;3;3;2;1;8;40;71;ENTJ;Influencer-Conscientious;14;Harmony;Social Orientation & Collaboration;13
EMP100300;3;6;2;3;1;4;99;80;ENFJ;Dominant-Steadiness;14;Input;Cognitive Complexity & Problem-Solving;25
EMP100301;3;4;2;2;1;7;36;72;ENTP;Steadiness-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;31
EMP100302;2;6;3;2;2;10;56;74;INTP;Influencer-Conscientious;14;Relator;Social Orientation & Collaboration;3
EMP100303;3;6;3;2;4;10;44;86;ENFP;Dominant-Conscientious;14;Individualization;Cognitive Complexity & Problem-Solving;95
EMP100304;2;3;2;2;4;7;62;53;;Conscientious-Influencer;14;Achiever;Motivation & Drive;49
EMP100305;2;5;1;1;2;9;59;76;ESTJ;Conscientious-Influencer;14;Activator;Leadership & Influence;68
EMP100306;2;2;1;4;4;6;22;59;ESTJ;Dominant-Influencer;14;Includer;Social Orientation & Collaboration;24
EMP100307;3;4;2;4;3;10;40;52;ESFJ;Steadiness-Conscientious;14;Restorative;Cognitive Complexity & Problem-Solving;29
EMP100308;3;3;3;2;2;6;98;26;ESFP;Dominant-Influencer;14;Harmony;Social Orientation & Collaboration;52
EMP100309;3;2;3;4;3;1;91;95;ENTP;Steadiness-Conscientious;14;Woo;;61
EMP100310;1;4;3;4;3;5;21;92;ESFP;Steadiness-Influencer;14;Deliberative;Conscientiousness & Reliability;49
EMP100311;2;6;3;4;3;10;71;46;INTP;Influencer-Steadiness;14;Relator;Social Orientation & Collaboration;62
EMP100312;2;6;2;1;1;10;53;24;INTJ;Influencer-Dominant;14;Communication;Social Orientation & Collaboration;20
EMP100313;3;2;1;1;3;4;85;69;INTP;Influencer-Dominant;14;Learner;Cognitive Complexity & Problem-Solving;50
EMP100314;3;2;1;4;1;1;66;35;INTJ;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;14
EMP100315;3;2;1;1;2;2;77;50;ISFP;Conscientious-Steadiness;14;Restorative;Cognitive Complexity & Problem-Solving;70
EMP100316;3;6;1;3;1;7;63;34;ISFP;Dominant-Conscientious;14;Intellection;Cognitive Complexity & Problem-Solving;40
EMP100317;3;6;2;4;4;6;43;64;ISFP;Influencer-Dominant;14;Consistency;Conscientiousness & Reliability;76
EMP100318;3;3;1;3;3;1;58;90;ENFP;Influencer-Dominant;14;Focus;Motivation & Drive;31
EMP100319;3;5;2;4;3;7;60;44;;Steadiness-Dominant;14;Positivity;Social Orientation & Collaboration;101
EMP100320;3;3;2;2;4;6;46;82;ISFP;Dominant-Steadiness;14;Includer;Social Orientation & Collaboration;25
EMP100321;2;1;3;2;1;10;80;47;INFJ;Steadiness-Influencer;14;Discipline;Conscientiousness & Reliability;42
EMP100322;2;6;2;2;3;10;83;90;ISTP;Dominant-Steadiness;14;Maximizer;Leadership & Influence;56
EMP100323;3;2;3;4;1;2;65;90;ENFP;Conscientious-Dominant;14;Self-Assurance;Leadership & Influence;8
EMP100324;3;4;1;2;4;5;47;47;ISTP;Conscientious-Influencer;14;Arranger;Leadership & Influence;48
EMP100325;1;2;3;1;3;5;58;66;INTP;Dominant-Conscientious;14;Intellection;Cognitive Complexity & Problem-Solving;34
EMP100326;3;4;1;2;4;2;38;47;ISTP;Influencer-Dominant;14;Restorative;Cognitive Complexity & Problem-Solving;55
EMP100327;3;3;1;4;1;3;48;22;ENFJ;Steadiness-Conscientious;14;Deliberative;Conscientiousness & Reliability;86
EMP100328;3;6;2;2;1;2;80;30;ENTP;Influencer-Steadiness;14;Individualization;Cognitive Complexity & Problem-Solving;37
EMP100329;1;5;3;1;1;3;93;48;ISTP;Dominant-Influencer;14;Competition;Motivation & Drive;41
EMP100330;3;3;2;3;2;1;93;76;ESTP;Influencer-Conscientious;14;Analytical;Cognitive Complexity & Problem-Solving;25
EMP100331;1;1;1;1;4;10;74;31;;Influencer-Dominant;14;Deliberative;Conscientiousness & Reliability;39
EMP100332;2;1;1;4;1;8;57;26;ISFP;Conscientious-Dominant;14;Analytical;Cognitive Complexity & Problem-Solving;58
EMP100333;3;5;3;4;1;4;64;56;ENFP;Conscientious-Steadiness;14;Restorative;Cognitive Complexity & Problem-Solving;47
EMP100334;1;4;3;3;2;5;24;88;ENFJ;Dominant-Conscientious;14;Activator;Leadership & Influence;42
EMP100335;3;4;1;4;2;5;85;31;INFP;Influencer-Steadiness;14;Command;Leadership & Influence;66
EMP100336;3;1;3;3;4;5;46;96;ISTJ;Steadiness-Influencer;14;Significance;Motivation & Drive;26
EMP100337;2;2;1;1;4;4;53;78;ENTJ;Steadiness-Conscientious;14;Responsibility;Conscientiousness & Reliability;87
EMP100338;3;4;1;2;1;6;99;96;ESFJ;Steadiness-Conscientious;14;Context;Cognitive Complexity & Problem-Solving;123
EMP100339;2;1;1;3;4;4;67;82;INFP;Influencer-Conscientious;14;Includer;Social Orientation & Collaboration;53
EMP100340;2;5;1;4;2;5;94;25;INTP;Steadiness-Dominant;14;Communication;Social Orientation & Collaboration;59
EMP100341;3;6;2;4;3;7;63;42;ESFJ;Influencer-Conscientious;14;Input;Cognitive Complexity & Problem-Solving;30
EMP100342;1;1;3;1;1;8;72;82;INFP;Steadiness-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;66
EMP100343;3;2;3;3;2;8;22;68;INTJ;Dominant-Conscientious;14;Adaptability;Adaptability & Stress Tolerance;80
EMP100344;3;1;2;3;2;7;69;75;INTP;Influencer-Steadiness;14;Adaptability;Adaptability & Stress Tolerance;112
EMP100345;3;6;2;3;1;1;23;47;ESFP;Influencer-Dominant;14;Futuristic;Creativity & Innovation Orientation;7
EMP100346;1;3;1;2;4;3;93;89;INTJ;Influencer-Conscientious;14;Discipline;Conscientiousness & Reliability;64
EMP100347;1;2;2;2;1;5;54;98;ENTJ;Conscientious-Dominant;14;Achiever;Motivation & Drive;53
EMP100348;3;4;2;4;2;2;24;49;INFJ;Steadiness-Influencer;14;Restorative;Cognitive Complexity & Problem-Solving;65
EMP100349;3;3;3;2;4;5;42;31;ESTP;Influencer-Conscientious;14;Futuristic;Creativity & Innovation Orientation;97
EMP100350;2;4;3;2;2;9;42;69;;Dominant-Conscientious;14;Woo;;98
EMP100351;3;6;1;3;1;6;48;91;INTJ;Conscientious-Steadiness;14;Focus;Motivation & Drive;62
EMP100352;1;6;3;4;1;6;93;95;ISTJ;Steadiness-Dominant;14;Ideation;Creativity & Innovation Orientation;24
EMP100353;1;2;3;3;4;7;29;93;ENFJ;Dominant-Influencer;14;Adaptability;Adaptability & Stress Tolerance;24
EMP100354;2;3;2;4;4;1;49;82;INFP;Conscientious-Dominant;14;Significance;Motivation & Drive;52
EMP100355;1;2;3;2;2;3;68;22;;Conscientious-Dominant;14;Arranger;Leadership & Influence;86
EMP100356;3;4;3;2;3;2;38;84;ENTJ;Dominant-Steadiness;14;Focus;Motivation & Drive;18
EMP100357;3;2;2;1;2;1;61;99;ENTJ;Influencer-Dominant;14;Consistency;Conscientiousness & Reliability;90
EMP100358;3;3;2;1;4;10;29;98;ENFJ;Steadiness-Conscientious;14;Context;Cognitive Complexity & Problem-Solving;97
EMP100359;1;1;1;2;1;4;47;25;;Steadiness-Conscientious;14;Woo;;24
EMP100360;2;5;1;1;4;2;91;92;ENTJ;Dominant-Conscientious;14;Discipline;Conscientiousness & Reliability;6
EMP100361;1;3;1;3;3;4;32;47;ESFJ;Influencer-Steadiness;14;Restorative;Cognitive Complexity & Problem-Solving;52
EMP100362;3;1;3;4;3;4;100;64;;Steadiness-Influencer;14;;;32
EMP100363;1;5;2;3;2;5;52;85;INTP;Influencer-Conscientious;14;Competition;Motivation & Drive;44
EMP100364;3;6;2;3;4;4;59;86;ESTP;Influencer-Steadiness;14;Self-Assurance;Leadership & Influence;60
EMP100365;1;6;1;1;1;9;33;27;INFP;Conscientious-Influencer;14;Arranger;Leadership & Influence;37
EMP100366;1;4;3;3;3;8;23;34;ESTP;Dominant-Influencer;14;Arranger;Leadership & Influence;65
EMP100367;3;5;2;1;2;3;80;42;ISFJ;Steadiness-Dominant;14;Responsibility;Conscientiousness & Reliability;63
EMP100368;2;2;3;2;4;9;73;98;ESTP;Steadiness-Dominant;14;Consistency;Conscientiousness & Reliability;111
EMP100369;1;3;3;4;1;2;37;75;INTJ;Steadiness-Conscientious;14;Focus;Motivation & Drive;51
EMP100370;1;4;3;3;1;5;38;23;ISTP;Dominant-Steadiness;14;Adaptability;Adaptability & Stress Tolerance;34
EMP100371;1;1;2;2;1;8;24;73;ESFJ;Conscientious-Steadiness;14;Responsibility;Conscientiousness & Reliability;71
EMP100372;2;5;3;1;2;5;46;53;;Influencer-Steadiness;14;Positivity;Social Orientation & Collaboration;20
EMP100373;2;1;3;1;1;10;64;31;ENTJ;Dominant-Influencer;14;Futuristic;Creativity & Innovation Orientation;73
EMP100374;1;1;1;3;4;7;34;86;ENFJ;Dominant-Influencer;14;Responsibility;Conscientiousness & Reliability;14
EMP100375;2;3;1;2;4;10;27;90;INTP;Dominant-Steadiness;14;Restorative;Cognitive Complexity & Problem-Solving;58
EMP100376;2;4;3;2;4;9;79;85;ENFJ;Influencer-Conscientious;14;Strategic;Cognitive Complexity & Problem-Solving;25
EMP100377;1;2;1;1;3;6;29;97;INFP;Conscientious-Influencer;14;Discipline;Conscientiousness & Reliability;91
EMP100378;2;5;1;4;2;9;80;47;ISTP;Dominant-Conscientious;14;;;27
EMP100379;3;5;1;3;2;9;55;56;ENTJ;Steadiness-Dominant;14;Intellection;Cognitive Complexity & Problem-Solving;64
EMP100380;2;2;3;4;2;5;99;47;INFP;Conscientious-Dominant;14;Self-Assurance;Leadership & Influence;32
EMP100381;2;4;3;3;2;1;70;71;ISTP;Dominant-Conscientious;14;;;43
EMP100382;2;5;2;2;4;1;50;96;ESTP;Dominant-Steadiness;14;Harmony;Social Orientation & Collaboration;65
EMP100383;3;5;1;4;1;2;39;100;ESTJ;Steadiness-Conscientious;14;Learner;Cognitive Complexity & Problem-Solving;66
EMP100384;2;1;1;1;4;1;26;44;enfp;Dominant-Conscientious;14;Harmony;Social Orientation & Collaboration;98
EMP100385;2;4;3;1;2;2;86;22;ISFP;Conscientious-Influencer;14;Consistency;Conscientiousness & Reliability;44
EMP100386;2;3;3;1;3;6;64;88;ISFJ;Steadiness-Conscientious;14;Arranger;Leadership & Influence;76
EMP100387;2;6;3;2;3;5;59;29;ENFJ;Steadiness-Conscientious;14;;;50
EMP100388;3;1;1;1;4;2;22;51;ISFP;Steadiness-Dominant;14;Strategic;Cognitive Complexity & Problem-Solving;33
EMP100389;2;5;3;2;3;2;83;30;INTP;Steadiness-Influencer;14;Significance;Motivation & Drive;74
EMP100390;3;1;1;2;3;4;38;37;ENFJ;Dominant-Conscientious;14;Woo;;35
EMP100391;3;3;3;1;4;9;80;85;INFJ;Influencer-Steadiness;14;Context;Cognitive Complexity & Problem-Solving;51
EMP100392;3;6;1;1;3;7;94;57;;Steadiness-Influencer;14;Intellection;Cognitive Complexity & Problem-Solving;20
EMP100393;1;2;3;4;2;10;26;92;ESFJ;Influencer-Dominant;14;Command;Leadership & Influence;61
EMP100394;3;4;1;3;1;4;61;85;ISTP;Conscientious-Dominant;14;Arranger;Leadership & Influence;44
EMP100395;1;1;3;3;3;1;60;72;ESFJ;Steadiness-Conscientious;14;Futuristic;Creativity & Innovation Orientation;54
EMP100396;2;6;3;4;1;1;88;23;ESTJ;Dominant-Conscientious;14;Command;Leadership & Influence;36
EMP100397;1;5;2;4;3;7;67;44;ISTP;Dominant-Influencer;14;;;90
EMP100398;1;2;3;1;3;1;51;50;ESFP;Influencer-Dominant;14;Belief;Cultural & Values Urgency;94
EMP100399;2;5;3;1;3;3;89;43;ISTJ;Dominant-Conscientious;14;Futuristic;Creativity & Innovation Orientation;56
EMP100400;2;4;3;4;1;9;96;80;ENFP;Influencer-Dominant;14;Ideation;Creativity & Innovation Orientation;53
EMP100401;1;1;1;4;2;4;78;22;ISFP;Dominant-Conscientious;14;Arranger;Leadership & Influence;74
EMP100402;3;6;1;1;3;5;90;94;INFP;Influencer-Dominant;14;Individualization;Cognitive Complexity & Problem-Solving;91
EMP100403;1;2;1;2;2;2;44;85;ENFJ;Influencer-Conscientious;14;Intellection;Cognitive Complexity & Problem-Solving;46
EMP100404;3;4;2;3;3;2;93;54;ESFJ;Influencer-Dominant;14;Includer;Social Orientation & Collaboration;25
EMP100405;1;1;1;2;4;4;49;63;ISTP;Conscientious-Influencer;14;Adaptability;Adaptability & Stress Tolerance;55
EMP100406;2;4;1;4;2;6;71;97;INTP;Dominant-Conscientious;14;Achiever;Motivation & Drive;25
EMP100407;1;1;1;2;2;7;68;83;ESTJ;Dominant-Conscientious;14;Adaptability;Adaptability & Stress Tolerance;94
EMP100408;3;3;1;1;3;4;30;45;ESFP;Conscientious-Dominant;14;Focus;Motivation & Drive;26
EMP100409;3;4;2;2;2;10;62;64;ISFJ;Steadiness-Dominant;14;Learner;Cognitive Complexity & Problem-Solving;24
EMP100410;3;4;1;2;1;10;28;40;ISTJ;Dominant-Steadiness;14;Discipline;Conscientiousness & Reliability;64
EMP100411;3;3;1;2;2;6;57;87;INTP;Steadiness-Conscientious;14;Strategic;Cognitive Complexity & Problem-Solving;29
EMP100412;1;1;2;4;4;8;58;50;ENFJ;Dominant-Steadiness;14;Futuristic;Creativity & Innovation Orientation;26
EMP100413;2;3;1;2;1;6;23;87;ISTP;Conscientious-Influencer;14;Significance;Motivation & Drive;46
EMP100414;2;4;3;1;2;10;58;99;ESFP;Dominant-Conscientious;14;Strategic;Cognitive Complexity & Problem-Solving;70
EMP100415;2;2;1;1;1;8;86;96;ENTJ;Dominant-Steadiness;14;Ideation;Creativity & Innovation Orientation;38
EMP100416;1;2;3;4;3;2;45;94;ESFJ;Conscientious-Steadiness;14;Relator;Social Orientation & Collaboration;38
EMP100417;1;1;1;2;1;1;73;24;INTJ;Dominant-Influencer;14;;;32
EMP100418;2;4;2;4;4;9;79;97;ISFP;Influencer-Steadiness;14;Woo;;29
EMP100419;2;1;2;4;1;7;73;87;ISFJ;Dominant-Conscientious;14;Positivity;Social Orientation & Collaboration;49
EMP100420;1;2;2;4;4;7;82;98;;Steadiness-Dominant;14;Adaptability;Adaptability & Stress Tolerance;81
EMP100421;2;2;1;4;2;1;88;60;INTJ;Conscientious-Influencer;14;Empathy;Social Orientation & Collaboration;51
EMP100422;3;1;1;4;2;8;22;83;;Influencer-Conscientious;14;Significance;Motivation & Drive;54
EMP100423;1;1;1;2;3;8;20;42;ENFJ;Influencer-Steadiness;14;;;83
EMP100424;1;5;2;4;4;8;91;81;ISFJ;Dominant-Influencer;14;Learner;Cognitive Complexity & Problem-Solving;23
EMP100425;3;2;2;4;1;8;40;46;ISFJ;Dominant-Conscientious;14;;;53
EMP100426;3;1;1;4;2;2;64;64;ENTJ;Dominant-Influencer;14;Consistency;Conscientiousness & Reliability;50
EMP100427;1;4;2;4;2;7;69;21;ENFJ;Influencer-Dominant;14;Communication;Social Orientation & Collaboration;42
EMP100428;2;5;1;4;4;9;20;74;ESFP;Dominant-Conscientious;14;Belief;Cultural & Values Urgency;61
EMP100429;3;3;1;1;1;8;59;95;INTP;Steadiness-Dominant;14;Includer;Social Orientation & Collaboration;31
EMP100430;2;5;1;1;1;5;93;30;;Conscientious-Influencer;14;Belief;Cultural & Values Urgency;39
EMP100431;1;3;2;4;3;4;68;63;;Dominant-Influencer;14;Consistency;Conscientiousness & Reliability;119
EMP100432;3;3;2;4;2;10;73;20;ESTP;Dominant-Influencer;14;Connectedness;Cognitive Complexity & Problem-Solving;94
EMP100433;3;3;2;4;1;10;63;41;;Dominant-Conscientious;14;Belief;Cultural & Values Urgency;9
EMP100434;1;3;3;3;4;7;46;70;INFP;Conscientious-Dominant;14;Responsibility;Conscientiousness & Reliability;59
EMP100435;1;5;1;1;3;5;64;20;INFJ;Steadiness-Dominant;14;Strategic;Cognitive Complexity & Problem-Solving;34
EMP100436;3;4;2;2;1;3;75;67;;Influencer-Dominant;14;Connectedness;Cognitive Complexity & Problem-Solving;94
EMP100437;3;6;1;3;4;10;76;91;ISTP;Dominant-Steadiness;14;Achiever;Motivation & Drive;86
EMP100438;3;3;3;1;4;7;60;65;ESFJ;Influencer-Dominant;14;Developer;Leadership & Influence;50
EMP100439;2;5;3;3;1;3;29;88;ESFJ;Influencer-Conscientious;14;Learner;Cognitive Complexity & Problem-Solving;54
EMP100440;2;6;1;1;3;3;53;75;ESFJ;Steadiness-Dominant;14;Includer;Social Orientation & Collaboration;3
EMP100441;1;1;1;2;1;6;91;84;INTP;Steadiness-Conscientious;14;Belief;Cultural & Values Urgency;24
EMP100442;2;3;3;3;4;7;91;29;ENTJ;Influencer-Conscientious;14;Discipline;Conscientiousness & Reliability;29
EMP100443;3;5;3;3;2;9;45;79;ESFJ;Conscientious-Influencer;14;Consistency;Conscientiousness & Reliability;49
EMP100444;3;2;3;1;3;2;50;50;INFJ;Dominant-Conscientious;14;Analytical;Cognitive Complexity & Problem-Solving;80
EMP100445;1;5;2;1;3;3;97;55;ENTJ;Influencer-Steadiness;14;Learner;Cognitive Complexity & Problem-Solving;31
EMP100446;1;2;2;2;1;6;93;77;ENTJ;Influencer-Conscientious;14;Learner;Cognitive Complexity & Problem-Solving;75
EMP100447;3;3;3;1;3;5;48;97;INFP;Influencer-Dominant;14;Harmony;Social Orientation & Collaboration;23
EMP100448;2;2;1;4;1;10;42;23;ISTP;Influencer-Dominant;14;Empathy;Social Orientation & Collaboration;66
EMP100449;2;2;1;1;3;10;58;75;ESFP;Conscientious-Influencer;14;Relator;Social Orientation & Collaboration;120
EMP100450;1;5;1;4;3;10;46;99;INTJ;Dominant-Influencer;14;Adaptability;Adaptability & Stress Tolerance;19
EMP100451;3;4;3;3;1;3;95;87;ESFP;Conscientious-Dominant;14;Futuristic;Creativity & Innovation Orientation;63
EMP100452;3;3;3;3;1;8;57;27;INFJ;Dominant-Conscientious;14;Activator;Leadership & Influence;52
EMP100453;3;2;3;1;3;4;92;83;INTJ;Conscientious-Influencer;14;Ideation;Creativity & Innovation Orientation;27
EMP100454;1;3;2;1;1;1;49;39;ISTP;Dominant-Influencer;14;Intellection;Cognitive Complexity & Problem-Solving;0
EMP100455;2;4;1;4;2;10;96;51;inftj;Conscientious-Steadiness;14;Focus;Motivation & Drive;71
EMP100456;1;3;1;2;1;9;65;88;ESTJ;Influencer-Steadiness;14;;;51
EMP100457;2;3;3;1;1;2;41;95;ISTJ;Steadiness-Dominant;14;;;63
EMP100458;2;3;3;4;2;7;27;89;ESFP;Influencer-Conscientious;14;Harmony;Social Orientation & Collaboration;70
EMP100459;1;1;3;1;1;8;29;28;ESFJ;Influencer-Conscientious;14;Communication;Social Orientation & Collaboration;81
EMP100460;2;4;2;4;2;4;49;23;ISTJ;Steadiness-Influencer;14;Empathy;Social Orientation & Collaboration;45
EMP100461;2;3;1;3;1;4;74;88;;Conscientious-Steadiness;14;Activator;Leadership & Influence;37
EMP100462;1;5;1;4;3;4;81;54;ENTP;Conscientious-Dominant;14;Individualization;Cognitive Complexity & Problem-Solving;28
EMP100463;1;4;3;4;4;7;62;95;ISFJ;Dominant-Influencer;14;Maximizer;Leadership & Influence;91
EMP100464;3;1;1;4;4;4;57;22;ESTJ;Steadiness-Dominant;14;Individualization;Cognitive Complexity & Problem-Solving;104
